,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
163,Well,Well,well,164,21,3,Verse 1,15,128,2,2,2,"[164, 469]","[('well', 'RB')]",ADV,POSITIVE,0.9996,Well mama I know I act a fool, well mama I know I act a fool,NEGATIVE,0.9994,-0.9994,1,0.022222222222222223,0.9996,161,0.9877300613496932,8.803115,14.107439
164,mama,mama,mama,165,21,3,Verse 1,15,129,2,2,2,"[155, 165]","[('mama', 'NN')]",N,POSITIVE,0.9807,Well mama I know I act a fool, well mama I know I act a fool,NEGATIVE,0.9994,-0.9994,1,0.022222222222222223,0.9807,98,0.6012269938650306,15.539097,7.7428102
165,I,I,I,166,21,3,Verse 1,15,130,19,10,10,"[69, 166, 168, 178, 183, 207, 220, 225, 237, 274, 287, 292, 304, 369, 395, 429, 459, 485, 532]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,Well mama I know I act a fool, well mama I know I act a fool,NEGATIVE,0.9994,-0.9994,1,0.022222222222222223,0.9797,96,0.588957055214724,1.1540475,-17.068983
166,know,know,know,167,21,3,Verse 1,15,131,3,3,3,"[38, 167, 370]","[('know', 'VB')]",V,POSITIVE,0.9948,Well mama I know I act a fool, well mama I know I act a fool,NEGATIVE,0.9994,-0.9994,1,0.022222222222222223,0.9948,131,0.803680981595092,-20.712807,1.3835303
167,I,I,I,168,21,3,Verse 1,15,132,19,10,10,"[69, 166, 168, 178, 183, 207, 220, 225, 237, 274, 287, 292, 304, 369, 395, 429, 459, 485, 532]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,Well mama I know I act a fool, well mama I know I act a fool,NEGATIVE,0.9994,-0.9994,1,0.022222222222222223,0.9797,96,0.588957055214724,0.26252246,-14.799926
168,act,act,act,169,21,3,Verse 1,15,133,1,1,1,[169],"[('act', 'NN')]",N,POSITIVE,0.9937,Well mama I know I act a fool, well mama I know I act a fool,NEGATIVE,0.9994,-0.9994,1,0.022222222222222223,0.9937,126,0.7730061349693251,-2.04578,-0.62458223
169,a,a,a,170,21,3,Verse 1,15,134,2,2,2,"[145, 170]","[('a', 'DT')]",DET,POSITIVE,0.9873,Well mama I know I act a fool, well mama I know I act a fool,NEGATIVE,0.9994,-0.9994,1,0.022222222222222223,0.9873,108,0.6625766871165644,-12.599978,-14.13737
170,fool,fool,fool,171,21,3,Verse 1,15,135,1,1,1,[171],"[('fool', 'NN')]",N,NEGATIVE,0.9997,Well mama I know I act a fool, well mama I know I act a fool,NEGATIVE,0.9994,-0.9994,1,0.022222222222222223,-0.9997,1,0.006134969325153374,15.657551,17.484816
171,But,But,but,172,22,3,Verse 1,16,136,6,4,4,"[10, 140, 172, 242, 309, 457]","[('but', 'CC')]",CONJ,NEGATIVE,0.9101,"But I'll be gone 'til November, I got packs to move", but I'll be gone 'til november I got packs to move,POSITIVE,0.671,0.671,35,0.7777777777777778,-0.9101,32,0.19631901840490798,19.132853,-11.362144
172,I'll,I'll,I'll,173,22,3,Verse 1,16,137,1,1,1,[173],"[('I', 'PRP'), (""'ll"", 'MD')]",MULT,POSITIVE,0.9997,"But I'll be gone 'til November, I got packs to move", but I'll be gone 'til november I got packs to move,POSITIVE,0.671,0.671,35,0.7777777777777778,0.9997,162,0.9938650306748467,26.895727,-4.7101483
173,be,be,be,174,22,3,Verse 1,16,138,2,2,2,"[109, 174]","[('be', 'VB')]",V,POSITIVE,0.962,"But I'll be gone 'til November, I got packs to move", but I'll be gone 'til november I got packs to move,POSITIVE,0.671,0.671,35,0.7777777777777778,0.962,81,0.49693251533742333,-16.710459,-0.2578106
174,gone,gone,gone,175,22,3,Verse 1,16,139,1,1,1,[175],"[('gone', 'VBN')]",V,NEGATIVE,0.999,"But I'll be gone 'til November, I got packs to move", but I'll be gone 'til november I got packs to move,POSITIVE,0.671,0.671,35,0.7777777777777778,-0.999,6,0.03680981595092025,3.577274,7.937502
175,'til,'til,'til,176,22,3,Verse 1,16,140,1,1,1,[176],"[(""'til"", 'NNS')]",N,POSITIVE,0.989,"But I'll be gone 'til November, I got packs to move", but I'll be gone 'til november I got packs to move,POSITIVE,0.671,0.671,35,0.7777777777777778,0.989,111,0.6809815950920245,26.645885,-10.340098
176,"November,",November,november,177,22,3,Verse 1,16,141,1,1,1,[177],"[('november', 'NN')]",N,POSITIVE,0.9903,"But I'll be gone 'til November, I got packs to move", but I'll be gone 'til november I got packs to move,POSITIVE,0.671,0.671,35,0.7777777777777778,0.9903,114,0.6993865030674846,5.272314,4.4030933
177,I,I,I,178,22,3,Verse 1,16,142,19,10,10,"[69, 166, 168, 178, 183, 207, 220, 225, 237, 274, 287, 292, 304, 369, 395, 429, 459, 485, 532]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"But I'll be gone 'til November, I got packs to move", but I'll be gone 'til november I got packs to move,POSITIVE,0.671,0.671,35,0.7777777777777778,0.9797,96,0.588957055214724,1.8534639,-15.84022
178,got,got,got,179,22,3,Verse 1,16,143,2,2,2,"[141, 179]","[('got', 'VBD')]",V,POSITIVE,0.9995,"But I'll be gone 'til November, I got packs to move", but I'll be gone 'til november I got packs to move,POSITIVE,0.671,0.671,35,0.7777777777777778,0.9995,160,0.9815950920245399,-9.732386,-4.6104846
179,packs,packs,packs,180,22,3,Verse 1,16,144,1,1,1,[180],"[('packs', 'NNS')]",N,POSITIVE,0.9904,"But I'll be gone 'til November, I got packs to move", but I'll be gone 'til november I got packs to move,POSITIVE,0.671,0.671,35,0.7777777777777778,0.9904,115,0.7055214723926381,3.5647056,1.5506064
180,to,to,to,181,22,3,Verse 1,16,145,12,8,8,"[91, 157, 181, 229, 240, 296, 307, 327, 341, 364, 398, 406]","[('to', 'TO')]",OTH,POSITIVE,0.9653,"But I'll be gone 'til November, I got packs to move", but I'll be gone 'til november I got packs to move,POSITIVE,0.671,0.671,35,0.7777777777777778,0.9653,85,0.5214723926380368,-24.411507,-26.616808
181,move,move,move,182,22,3,Verse 1,16,146,1,1,1,[182],"[('move', 'NN')]",N,POSITIVE,0.9997,"But I'll be gone 'til November, I got packs to move", but I'll be gone 'til november I got packs to move,POSITIVE,0.671,0.671,35,0.7777777777777778,0.9997,162,0.9938650306748467,-14.696973,5.693708
182,I,I,I,183,23,3,Verse 1,17,147,19,10,10,"[69, 166, 168, 178, 183, 207, 220, 225, 237, 274, 287, 292, 304, 369, 395, 429, 459, 485, 532]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,I hope, I hope,POSITIVE,0.9999,0.9999,45,1.0,0.9797,96,0.588957055214724,1.735086,-16.516533
183,hope,hope,hope,184,23,3,Verse 1,17,148,2,2,2,"[184, 486]","[('hope', 'NN')]",N,POSITIVE,0.9998,I hope, I hope,POSITIVE,0.9999,0.9999,45,1.0,0.9998,163,1.0,-3.722078,14.000523
184,(Jesus,Jesus,jesus,185,24,4,Chorus,1,1,18,6,5,"[19, 33, 160, 185, 199, 217, 233, 252, 266, 284, 300, 323, 337, 354, 431, 450, 510, 524]","[('jesus', 'NN')]",N,POSITIVE,0.9656,(Jesus walk), jesus walk,POSITIVE,0.9099,0.9099,36,0.8,0.9656,86,0.5276073619631901,18.469591,12.931645
185,walk),walk,walk,186,24,4,Chorus,1,2,14,1,1,"[20, 34, 70, 186, 200, 218, 234, 253, 267, 285, 301, 324, 511, 525]","[('walk', 'NN')]",N,POSITIVE,0.9979,(Jesus walk), jesus walk,POSITIVE,0.9099,0.9099,36,0.8,0.9979,145,0.8895705521472392,-15.207534,8.958776
186,God,God,god,187,25,4,Chorus,2,3,7,1,1,"[21, 187, 241, 254, 308, 462, 512]","[('god', 'NN')]",N,POSITIVE,0.9449,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9449,72,0.44171779141104295,18.561163,17.271667
187,show,show,show,188,25,4,Chorus,2,4,4,0,0,"[22, 188, 255, 513]","[('show', 'NN')]",N,POSITIVE,0.9941,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9941,128,0.7852760736196319,-5.5018687,-2.3218734
188,me,me,me,189,25,4,Chorus,2,5,19,1,1,"[23, 31, 36, 189, 197, 202, 215, 236, 256, 264, 269, 282, 303, 326, 373, 514, 522, 527, 540]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9947,130,0.7975460122699386,-2.9050958,23.363071
189,the,the,the,190,25,4,Chorus,2,6,26,15,15,"[24, 27, 40, 72, 75, 82, 106, 134, 190, 193, 203, 257, 260, 270, 328, 335, 342, 381, 415, 420, 427, 495, 505, 515, 518, 528]","[('the', 'DT')]",DET,POSITIVE,0.9636,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9636,82,0.5030674846625767,-8.09429,-13.771225
190,way,way,way,191,25,4,Chorus,2,7,7,3,3,"[25, 191, 258, 416, 421, 428, 516]","[('way', 'NN')]",N,POSITIVE,0.9973,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9973,142,0.8711656441717791,-9.916344,17.901962
191,because,because,because,192,25,4,Chorus,2,8,4,0,0,"[26, 192, 259, 517]","[('because', 'IN')]",PREP,NEGATIVE,0.8893,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,-0.8893,34,0.2085889570552147,18.566248,-6.7882323
192,the,the,the,193,25,4,Chorus,2,9,26,15,15,"[24, 27, 40, 72, 75, 82, 106, 134, 190, 193, 203, 257, 260, 270, 328, 335, 342, 381, 415, 420, 427, 495, 505, 515, 518, 528]","[('the', 'DT')]",DET,POSITIVE,0.9636,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9636,82,0.5030674846625767,-8.029629,-13.0650015
193,Devil's,Devil's,devil's,194,25,4,Chorus,2,10,4,0,0,"[28, 194, 261, 519]","[('devil', 'NN'), (""'s"", 'POS')]",MULT,NEGATIVE,0.9823,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,-0.9823,22,0.13496932515337423,21.298386,-0.12923619
194,tryna,tryna,tryna,195,25,4,Chorus,2,11,5,1,1,"[29, 195, 262, 413, 520]","[('tryna', 'NN')]",N,POSITIVE,0.9314,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9314,67,0.4110429447852761,20.494844,6.4439244
195,break,break,break,196,25,4,Chorus,2,12,4,0,0,"[30, 196, 263, 521]","[('break', 'NN')]",N,NEGATIVE,0.9982,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,-0.9982,12,0.0736196319018405,-3.5734606,1.8870076
196,me,me,me,197,25,4,Chorus,2,13,19,1,1,"[23, 31, 36, 189, 197, 202, 215, 236, 256, 264, 269, 282, 303, 326, 373, 514, 522, 527, 540]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,0.9947,130,0.7975460122699386,-2.2059004,23.58469
197,down,down,down,198,25,4,Chorus,2,14,4,0,0,"[32, 198, 265, 523]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,God show me the way because the Devil's tryna break me down, god show me the way because the devil's tryna break me down,NEGATIVE,0.9939,-0.9939,9,0.2,-0.9997,1,0.006134969325153374,-19.586136,14.081734
198,(Jesus,Jesus,jesus,199,26,4,Chorus,3,15,18,6,5,"[19, 33, 160, 185, 199, 217, 233, 252, 266, 284, 300, 323, 337, 354, 431, 450, 510, 524]","[('jesus', 'NN')]",N,POSITIVE,0.9656,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9656,86,0.5276073619631901,18.298792,14.459119
199,walk,walk,walk,200,26,4,Chorus,3,16,14,1,1,"[20, 34, 70, 186, 200, 218, 234, 253, 267, 285, 301, 324, 511, 525]","[('walk', 'NN')]",N,POSITIVE,0.9979,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9979,145,0.8895705521472392,-14.039603,9.261508
200,with,with,with,201,26,4,Chorus,3,17,9,2,2,"[7, 17, 35, 201, 235, 268, 302, 325, 526]","[('with', 'IN')]",PREP,POSITIVE,0.9826,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9826,102,0.6257668711656442,-13.93009,-19.647873
201,me),me,me,202,26,4,Chorus,3,18,19,1,1,"[23, 31, 36, 189, 197, 202, 215, 236, 256, 264, 269, 282, 303, 326, 373, 514, 522, 527, 540]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9947,130,0.7975460122699386,-1.5187491,24.93441
202,The,The,the,203,27,4,Chorus,4,19,26,15,15,"[24, 27, 40, 72, 75, 82, 106, 134, 190, 193, 203, 257, 260, 270, 328, 335, 342, 381, 415, 420, 427, 495, 505, 515, 518, 528]","[('the', 'DT')]",DET,POSITIVE,0.9636,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9636,82,0.5030674846625767,-6.679719,-11.8827
203,only,only,only,204,27,4,Chorus,4,20,4,1,1,"[159, 204, 271, 529]","[('only', 'RB')]",ADV,NEGATIVE,0.9659,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,-0.9659,29,0.17791411042944785,16.058357,-9.55368
204,thing,thing,thing,205,27,4,Chorus,4,21,3,0,0,"[205, 272, 530]","[('thing', 'NN')]",N,POSITIVE,0.9887,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9887,110,0.6748466257668712,-1.6048996,-10.630985
205,that,that,that,206,27,4,Chorus,4,22,8,2,2,"[206, 210, 273, 277, 451, 497, 531, 535]","[('that', 'IN')]",PREP,POSITIVE,0.9895,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9895,112,0.6871165644171779,-27.892132,-14.32383
206,I,I,I,207,27,4,Chorus,4,23,19,10,10,"[69, 166, 168, 178, 183, 207, 220, 225, 237, 274, 287, 292, 304, 369, 395, 429, 459, 485, 532]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9797,96,0.588957055214724,-0.43807864,-15.247527
207,pray,pray,pray,208,27,4,Chorus,4,24,3,0,0,"[208, 275, 533]","[('pray', 'NN')]",N,NEGATIVE,0.9303,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,-0.9303,31,0.1901840490797546,-9.974536,7.0969977
208,is,is,is,209,27,4,Chorus,4,25,7,4,4,"[42, 68, 79, 209, 276, 387, 534]","[('is', 'VBZ')]",V,POSITIVE,0.9275,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9275,65,0.3987730061349693,-18.115536,-9.928979
209,that,that,that,210,27,4,Chorus,4,26,8,2,2,"[206, 210, 273, 277, 451, 497, 531, 535]","[('that', 'IN')]",PREP,POSITIVE,0.9895,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9895,112,0.6871165644171779,-28.446579,-13.7237625
210,my,my,my,211,27,4,Chorus,4,27,12,7,7,"[154, 211, 231, 278, 298, 375, 435, 463, 475, 482, 491, 536]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9935,124,0.7607361963190185,1.9179482,14.3645935
211,feet,feet,feet,212,27,4,Chorus,4,28,4,1,1,"[212, 279, 376, 537]","[('feet', 'NNS')]",N,POSITIVE,0.9964,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9964,137,0.8404907975460123,3.1419888,3.6090798
212,don't,don't,don't,213,27,4,Chorus,4,29,6,1,1,"[213, 221, 280, 288, 393, 538]","[('do', 'VBP'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9883,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,-0.9883,19,0.1165644171779141,31.557285,-2.4089634
213,fail,fail,fail,214,27,4,Chorus,4,30,3,0,0,"[214, 281, 539]","[('fail', 'NN')]",N,NEGATIVE,0.9998,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,-0.9998,0,0.0,-8.59039,0.69770825
214,me,me,me,215,27,4,Chorus,4,31,19,1,1,"[23, 31, 36, 189, 197, 202, 215, 236, 256, 264, 269, 282, 303, 326, 373, 514, 522, 527, 540]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9947,130,0.7975460122699386,-1.4688756,22.374207
215,now,now,now,216,27,4,Chorus,4,32,7,2,2,"[104, 216, 228, 283, 295, 358, 541]","[('now', 'RB')]",ADV,POSITIVE,0.9831,The only thing that I pray is that my feet don't fail me now, the only thing that I pray is that my feet don't fail me now,POSITIVE,0.9844,0.9844,38,0.8444444444444444,0.9831,103,0.6319018404907976,15.844478,-13.423205
216,(Jesus,Jesus,jesus,217,28,4,Chorus,5,33,18,6,5,"[19, 33, 160, 185, 199, 217, 233, 252, 266, 284, 300, 323, 337, 354, 431, 450, 510, 524]","[('jesus', 'NN')]",N,POSITIVE,0.9656,(Jesus walk), jesus walk,POSITIVE,0.9099,0.9099,36,0.8,0.9656,86,0.5276073619631901,15.8933,13.844905
217,walk),walk,walk,218,28,4,Chorus,5,34,14,1,1,"[20, 34, 70, 186, 200, 218, 234, 253, 267, 285, 301, 324, 511, 525]","[('walk', 'NN')]",N,POSITIVE,0.9979,(Jesus walk), jesus walk,POSITIVE,0.9099,0.9099,36,0.8,0.9979,145,0.8895705521472392,-13.565088,8.856586
218,And,And,and,219,29,4,Chorus,6,35,7,5,5,"[44, 53, 114, 143, 219, 286, 493]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9708,90,0.5521472392638037,6.856447,-21.98791
219,I,I,I,220,29,4,Chorus,6,36,19,10,10,"[69, 166, 168, 178, 183, 207, 220, 225, 237, 274, 287, 292, 304, 369, 395, 429, 459, 485, 532]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9797,96,0.588957055214724,-0.006189476,-15.808429
220,don't,don't,don't,221,29,4,Chorus,6,37,6,1,1,"[213, 221, 280, 288, 393, 538]","[('do', 'VBP'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9883,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,-0.9883,19,0.1165644171779141,31.532038,-1.7162098
221,think,think,think,222,29,4,Chorus,6,38,3,1,1,"[222, 289, 394]","[('think', 'NN')]",N,POSITIVE,0.9803,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9803,97,0.5950920245398773,-18.108204,3.6311734
222,there's,there's,there's,223,29,4,Chorus,6,39,2,0,0,"[223, 290]","[('there', 'EX'), (""'s"", 'VBZ')]",MULT,POSITIVE,0.9969,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9969,140,0.8588957055214724,23.591959,-6.2981076
223,nothin',nothin',nothin',224,29,4,Chorus,6,40,2,0,0,"[224, 291]","[('nothin', 'NN')]",N,NEGATIVE,0.9962,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,-0.9962,15,0.09202453987730061,11.162848,-12.962946
224,I,I,I,225,29,4,Chorus,6,41,19,10,10,"[69, 166, 168, 178, 183, 207, 220, 225, 237, 274, 287, 292, 304, 369, 395, 429, 459, 485, 532]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9797,96,0.588957055214724,0.12720351,-16.402132
225,can,can,can,226,29,4,Chorus,6,42,4,2,2,"[161, 226, 293, 444]","[('can', 'MD')]",V,POSITIVE,0.9985,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9985,151,0.9263803680981595,-17.193436,-6.876894
226,do,do,do,227,29,4,Chorus,6,43,2,0,0,"[227, 294]","[('do', 'VB')]",V,POSITIVE,0.9963,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9963,136,0.8343558282208589,-19.372576,-1.6017418
227,now,now,now,228,29,4,Chorus,6,44,7,2,2,"[104, 216, 228, 283, 295, 358, 541]","[('now', 'RB')]",ADV,POSITIVE,0.9831,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9831,103,0.6319018404907976,16.601768,-13.526333
228,to,to,to,229,29,4,Chorus,6,45,12,8,8,"[91, 157, 181, 229, 240, 296, 307, 327, 341, 364, 398, 406]","[('to', 'TO')]",OTH,POSITIVE,0.9653,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9653,85,0.5214723926380368,-22.646734,-26.390606
229,right,right,right,230,29,4,Chorus,6,46,2,0,0,"[230, 297]","[('right', 'NN')]",N,POSITIVE,0.9998,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9998,163,1.0,3.3017473,-9.031651
230,my,my,my,231,29,4,Chorus,6,47,12,7,7,"[154, 211, 231, 278, 298, 375, 435, 463, 475, 482, 491, 536]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,0.9935,124,0.7607361963190185,2.7127285,13.642595
231,wrongs,wrongs,wrongs,232,29,4,Chorus,6,48,2,0,0,"[232, 299]","[('wrongs', 'NNS')]",N,NEGATIVE,0.9994,And I don't think there's nothin' I can do now to right my wrongs, and I don't think there's nothin' I can do now to right my wrongs,NEGATIVE,0.9997,-0.9997,0,0.0,-0.9994,4,0.024539877300613498,8.52066,-2.483969
232,(Jesus,Jesus,jesus,233,30,4,Chorus,7,49,18,6,5,"[19, 33, 160, 185, 199, 217, 233, 252, 266, 284, 300, 323, 337, 354, 431, 450, 510, 524]","[('jesus', 'NN')]",N,POSITIVE,0.9656,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9656,86,0.5276073619631901,16.904024,12.953824
233,walk,walk,walk,234,30,4,Chorus,7,50,14,1,1,"[20, 34, 70, 186, 200, 218, 234, 253, 267, 285, 301, 324, 511, 525]","[('walk', 'NN')]",N,POSITIVE,0.9979,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9979,145,0.8895705521472392,-14.708647,9.287867
234,with,with,with,235,30,4,Chorus,7,51,9,2,2,"[7, 17, 35, 201, 235, 268, 302, 325, 526]","[('with', 'IN')]",PREP,POSITIVE,0.9826,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9826,102,0.6257668711656442,-12.955795,-18.838139
235,me),me,me,236,30,4,Chorus,7,52,19,1,1,"[23, 31, 36, 189, 197, 202, 215, 236, 256, 264, 269, 282, 303, 326, 373, 514, 522, 527, 540]","[('me', 'PRP')]",PRON,POSITIVE,0.9947,(Jesus walk with me), jesus walk with me,POSITIVE,0.9918,0.9918,39,0.8666666666666667,0.9947,130,0.7975460122699386,-0.9680443,24.40358
236,I,I,I,237,31,4,Chorus,8,53,19,10,10,"[69, 166, 168, 178, 183, 207, 220, 225, 237, 274, 287, 292, 304, 369, 395, 429, 459, 485, 532]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9797,96,0.588957055214724,0.83837146,-16.460682
237,wanna,wanna,wanna,238,31,4,Chorus,8,54,2,0,0,"[238, 305]","[('wan', 'NN'), ('na', 'NN')]",MULT,POSITIVE,0.9731,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9731,91,0.558282208588957,-12.794974,-6.37915
238,talk,talk,talk,239,31,4,Chorus,8,55,3,1,1,"[239, 306, 460]","[('talk', 'NN')]",N,POSITIVE,0.9886,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9886,109,0.6687116564417178,-17.812431,6.3850102
239,to,to,to,240,31,4,Chorus,8,56,12,8,8,"[91, 157, 181, 229, 240, 296, 307, 327, 341, 364, 398, 406]","[('to', 'TO')]",OTH,POSITIVE,0.9653,I wanna talk to God but I'm afraid 'cause we ain't spoke in so long, I wanna talk to god but I'm afraid 'cause we ain't spoke in so long,NEGATIVE,0.9891,-0.9891,17,0.37777777777777777,0.9653,85,0.5214723926380368,-23.38256,-27.72
